9092 , 184 , 18146
9092 , 184 , 18147
9092 , 184 , 18167
9092 , 184 , 18171
9096 , 205 , 18023
9096 , 270 , 23662
9096 , 270 , 23666
9096 , 309 , 27086
9096 , 309 , 27096
9101 , 58 , 5728
9101 , 58 , 5740
9101 , 58 , 5749
9107 , 47 , 4075
9110 , 132 , 11131
9113 , 11 , 827
9113 , 11 , 831
9113 , 11 , 836
9114 , 445 , 38824
9114 , 445 , 38829
9114 , 445 , 38846
9114 , 458 , 39980
9114 , 458 , 39991
9114 , 458 , 39993
9114 , 458 , 39994
9114 , 458 , 39997
9119 , 3 , 169
9119 , 3 , 172
9119 , 3 , 187
9119 , 18 , 1389
9119 , 18 , 1390
9119 , 18 , 1405
9153 , 18 , 1500
9154 , 16 , 1237
9154 , 16 , 1241
9154 , 16 , 1248
9156 , 332 , 27226
9156 , 332 , 27230
9156 , 405 , 33109
9156 , 405 , 33117
9181 , 22 , 2197
9181 , 22 , 2204
9181 , 22 , 2205
9181 , 22 , 2206
9181 , 22 , 2207
9210 , 288 , 23768
9213 , 421 , 35239
9222 , 160 , 15432
9309 , 417 , 33062
9310 , 243 , 16313
9310 , 243 , 16314
9322 , 383 , 27127
9322 , 383 , 27130
9322 , 383 , 27138
9331 , 31 , 2306
9331 , 31 , 2307
9331 , 31 , 2311
9331 , 31 , 2322
9331 , 277 , 19875
9331 , 277 , 19894
9335 , 39 , 3328
9335 , 39 , 3349
9335 , 39 , 3361
9335 , 185 , 15941
9335 , 185 , 15954
9335 , 185 , 15959
9337 , 97 , 7115
9337 , 337 , 25080
9337 , 337 , 25090
9337 , 337 , 25091
9337 , 337 , 25093
9339 , 366 , 30136
9339 , 366 , 30139
9343 , 265 , 18619
9343 , 265 , 18621
9343 , 265 , 18622
9343 , 265 , 18624
9343 , 265 , 18630
9343 , 265 , 18633
9343 , 265 , 18635
9347 , 23 , 1737
9351 , 64 , 4333
9351 , 64 , 4334
9351 , 64 , 4364
9351 , 64 , 4365
9377 , 88 , 6202
9377 , 88 , 6228
9398 , 9 , 652
9398 , 9 , 665
9398 , 192 , 15830
9398 , 192 , 15833
9398 , 192 , 15847
9796 , 386 , 23280
9796 , 386 , 23291
9796 , 386 , 23295
9802 , 150 , 10503
9802 , 150 , 10504
9802 , 150 , 10517
9802 , 150 , 10522
9898 , 1 , 24
9902 , 207 , 15129
9912 , 211 , 19510
9916 , 58 , 5235
9923 , 232 , 16686
9929 , 56 , 3033
9957 , 90 , 5665
9960 , 341 , 35027
9963 , 55 , 3800
8777 , 94 , 21858
8777 , 94 , 21868
8780 , 3 , 290
8799 , 99 , 9519
8799 , 99 , 9528
8799 , 99 , 9529
8799 , 99 , 9538
8902 , 133 , 14474
8902 , 133 , 14487
8902 , 133 , 14490
8913 , 398 , 39790
8913 , 398 , 39807
8913 , 398 , 39808
8946 , 5 , 407
8956 , 4 , 418
8956 , 4 , 437
8971 , 252 , 24618
8971 , 252 , 24630
8996 , 289 , 24676
8996 , 289 , 24679
8996 , 289 , 24682
8996 , 397 , 34167
8996 , 397 , 34173
9029 , 307 , 27446
9029 , 307 , 27449
9029 , 307 , 27452
9029 , 398 , 35390
9030 , 204 , 18243
9030 , 204 , 18255
9077 , 366 , 30011
9083 , 16 , 1204
9083 , 16 , 1213
9083 , 16 , 1215
9084 , 471 , 40467
9087 , 272 , 24919
9087 , 272 , 24928
9087 , 272 , 24937
9087 , 272 , 24938
9087 , 272 , 24942
9089 , 10 , 836
9089 , 10 , 852
9089 , 218 , 19619
9089 , 218 , 19635
9089 , 218 , 19646
9089 , 218 , 19647
9089 , 218 , 19654
9089 , 218 , 19669
9089 , 218 , 19671
9092 , 84 , 8462
9092 , 84 , 8467
9092 , 84 , 8468
9092 , 84 , 8481
9092 , 321 , 30951
9092 , 321 , 30963
9092 , 321 , 30965
9094 , 27 , 2249
9096 , 181 , 15897
9096 , 181 , 15899
9096 , 181 , 15908
9096 , 181 , 15920
9097 , 380 , 34436
9097 , 380 , 34447
9102 , 359 , 29993
9103 , 40 , 3521
9110 , 131 , 11041
9110 , 131 , 11043
9110 , 131 , 11045
9110 , 131 , 11046
9119 , 319 , 27726
9119 , 319 , 27727
9140 , 79 , 9289
9140 , 79 , 9315
9140 , 79 , 9338
9140 , 79 , 9341
9160 , 469 , 38947
9160 , 469 , 38967
9160 , 471 , 39113
9160 , 471 , 39115
9180 , 228 , 18840
9180 , 228 , 18841
9180 , 228 , 18846
9180 , 228 , 18847
9180 , 228 , 18848
9188 , 19 , 1693
9188 , 19 , 1696
9188 , 19 , 1699
9188 , 19 , 1701
9188 , 19 , 1706
9188 , 19 , 1710
9190 , 77 , 10079
9190 , 77 , 10084
9190 , 77 , 10087
9190 , 77 , 10112
9203 , 150 , 10856
9203 , 150 , 10857
9203 , 150 , 10859
9203 , 150 , 10865
9214 , 223 , 17901
9222 , 100 , 9823
9229 , 278 , 21051
9229 , 278 , 21066
9292 , 12 , 1060
9292 , 12 , 1063
9292 , 12 , 1074
9301 , 29 , 2580
9301 , 29 , 2584
9301 , 29 , 2600
9305 , 15 , 1577
9305 , 15 , 1579
9305 , 15 , 1580
9305 , 15 , 1593
9305 , 15 , 1600
9308 , 60 , 4282
9309 , 294 , 23114
9309 , 294 , 23120
9309 , 294 , 23129
9321 , 59 , 4296
9321 , 59 , 4304
9321 , 59 , 4306
9334 , 395 , 31872
9334 , 395 , 31873
9334 , 395 , 31877
9335 , 306 , 26649
9335 , 306 , 26658
9335 , 306 , 26665
9335 , 306 , 26675
9337 , 302 , 22487
9343 , 111 , 8701
9343 , 234 , 16432
9343 , 234 , 16441
9343 , 234 , 16444
9344 , 361 , 27218
9346 , 185 , 13090
9346 , 185 , 13095
9346 , 307 , 22671
9346 , 307 , 22680
9346 , 307 , 22684
9346 , 307 , 22686
9366 , 286 , 20718
9377 , 106 , 7437
9390 , 439 , 33419
9390 , 439 , 33434
9390 , 439 , 33435
9398 , 329 , 25647
9797 , 171 , 10281
9805 , 420 , 27179
9815 , 93 , 5795
9902 , 56 , 3704
9907 , 128 , 18409
9916 , 138 , 11151
9918 , 462 , 30175
9923 , 73 , 6081
9938 , 18 , 1734
9960 , 41 , 3640
9960 , 41 , 3645
9960 , 41 , 3660
9960 , 41 , 3669
8798 , 466 , 45492
8798 , 466 , 45512
8798 , 466 , 45517
8798 , 466 , 45518
8798 , 466 , 45519
8902 , 111 , 12093
8902 , 111 , 12095
8902 , 111 , 12103
8902 , 111 , 12107
8902 , 111 , 12114
8916 , 2 , 88
8916 , 2 , 91
8916 , 2 , 99
8916 , 2 , 107
8919 , 432 , 48321
8919 , 432 , 48333
8919 , 432 , 48339
8919 , 432 , 48343
8919 , 432 , 48353
8921 , 75 , 8517
8922 , 304 , 32764
8922 , 304 , 32768
8922 , 304 , 32774
8922 , 304 , 32784
8922 , 304 , 32796
8922 , 304 , 32799
8935 , 22 , 2144
8935 , 22 , 2149
8935 , 22 , 2153
8971 , 114 , 11549
8971 , 114 , 11550
9016 , 12 , 1184
9016 , 12 , 1194
9016 , 12 , 1201
9016 , 12 , 1205
9030 , 16 , 1395
9030 , 16 , 1399
9030 , 16 , 1400
9030 , 16 , 1406
9030 , 16 , 1407
9030 , 16 , 1417
9062 , 72 , 7763
9062 , 72 , 7782
9062 , 196 , 20188
9062 , 196 , 20195
9062 , 196 , 20204
9062 , 196 , 20208
9062 , 196 , 20210
9062 , 196 , 20217
9062 , 196 , 20221
9064 , 98 , 8963
9064 , 98 , 8982
9064 , 98 , 8994
9064 , 98 , 9002
9064 , 98 , 9004
9073 , 365 , 33944
9073 , 365 , 33957
9078 , 85 , 7465
9078 , 85 , 7466
9078 , 85 , 7478
9078 , 85 , 7484
9085 , 52 , 5393
9085 , 52 , 5412
9087 , 70 , 6528
9087 , 183 , 16661
9087 , 183 , 16670
9088 , 202 , 17714
9088 , 202 , 17727
9096 , 339 , 29652
9096 , 339 , 29662
9099 , 170 , 18140
9099 , 170 , 18159
9099 , 170 , 18164
9099 , 170 , 18168
9100 , 127 , 11141
9100 , 389 , 34174
9100 , 389 , 34190
9100 , 405 , 35770
9100 , 405 , 35782
9100 , 405 , 35787
9100 , 405 , 35790
9100 , 405 , 35794
9103 , 147 , 12518
9103 , 147 , 12529
9103 , 147 , 12532
9104 , 238 , 20826
9104 , 238 , 20839
9104 , 238 , 20843
9104 , 238 , 20844
9104 , 238 , 20847
9104 , 238 , 20850
9118 , 303 , 25503
9154 , 213 , 17514
9154 , 213 , 17518
9160 , 183 , 15526
9164 , 6 , 423
9164 , 6 , 433
9175 , 360 , 31167
9175 , 360 , 31179
9177 , 164 , 12154
9177 , 164 , 12155
9177 , 164 , 12178
9177 , 164 , 12187
9177 , 164 , 12190
9177 , 164 , 12194
9177 , 381 , 33470
9177 , 381 , 33476
9177 , 381 , 33489
9177 , 381 , 33495
9203 , 266 , 19417
9203 , 266 , 19427
9203 , 266 , 19428
9208 , 449 , 33915
9209 , 44 , 3410
9209 , 44 , 3412
9209 , 44 , 3413
9209 , 44 , 3422
9210 , 154 , 12548
9210 , 154 , 12564
9213 , 378 , 31801
9213 , 378 , 31813
9213 , 378 , 31819
9222 , 192 , 18403
9229 , 237 , 17961
9229 , 437 , 33544
9229 , 437 , 33559
9231 , 163 , 13328
9287 , 32 , 3288
9288 , 94 , 8257
9288 , 94 , 8273
9288 , 94 , 8281
9288 , 94 , 8286
9308 , 407 , 30922
9308 , 407 , 30928
9308 , 407 , 30933
9335 , 386 , 33295
9335 , 386 , 33298
9335 , 386 , 33301
9335 , 386 , 33322
9335 , 386 , 33323
9335 , 386 , 33329
9337 , 212 , 15786
9337 , 212 , 15787
9337 , 212 , 15793
9337 , 212 , 15796
9337 , 212 , 15798
9337 , 212 , 15800
9337 , 212 , 15802
9339 , 457 , 36832
9339 , 457 , 36847
9339 , 457 , 36849
9339 , 457 , 36858
9343 , 25 , 1848
9343 , 287 , 20143
9353 , 157 , 10027
9353 , 157 , 10042
9353 , 157 , 10044
9353 , 157 , 10048
9368 , 376 , 22827
9368 , 376 , 22831
9368 , 376 , 22834
9368 , 427 , 25986
9368 , 427 , 25987
9368 , 427 , 25991
9368 , 427 , 25997
9368 , 427 , 25998
9368 , 427 , 26004
9368 , 427 , 26008
9379 , 88 , 5291
9379 , 88 , 5292
9379 , 88 , 5301
9379 , 88 , 5305
9390 , 94 , 6873
9793 , 258 , 16362
9805 , 249 , 15819
9805 , 249 , 15823
9805 , 249 , 15831
9898 , 127 , 9589
9904 , 139 , 8337
9944 , 98 , 5594
9973 , 73 , 4092
8772 , 53 , 6861
8772 , 53 , 6865
8772 , 53 , 6895
8777 , 98 , 22366
8777 , 98 , 22373
8777 , 98 , 22383
8777 , 98 , 22387
8777 , 228 , 38229
8777 , 228 , 38231
8777 , 228 , 38235
8798 , 234 , 23185
8798 , 234 , 23188
8798 , 234 , 23189
8798 , 234 , 23196
8798 , 234 , 23206
8798 , 317 , 31274
8798 , 317 , 31299
8798 , 317 , 31300
8913 , 465 , 46518
8913 , 465 , 46521
8913 , 498 , 49850
8913 , 498 , 49852
8921 , 60 , 6794
8921 , 60 , 6808
8921 , 60 , 6826
8922 , 191 , 20873
8922 , 197 , 21471
8922 , 197 , 21481
8922 , 197 , 21492
8935 , 115 , 11965
8935 , 115 , 11983
8935 , 115 , 11991
8935 , 115 , 11992
8949 , 3 , 225
8949 , 3 , 234
8949 , 3 , 235
8949 , 3 , 253
8971 , 302 , 29405
8971 , 302 , 29407
9029 , 3 , 213
9029 , 3 , 214
9029 , 3 , 215
9029 , 3 , 216
9029 , 3 , 217
9029 , 3 , 226
9071 , 147 , 14088
9071 , 147 , 14092
9071 , 147 , 14110
9071 , 147 , 14114
9073 , 345 , 32086
9073 , 345 , 32095
9073 , 345 , 32099
9083 , 150 , 12511
9083 , 150 , 12523
9083 , 150 , 12525
9083 , 150 , 12536
9085 , 10 , 974
9085 , 10 , 975
9085 , 10 , 987
9085 , 10 , 994
9085 , 10 , 1010
9085 , 10 , 1020
9088 , 10 , 987
9088 , 10 , 997
9088 , 10 , 1001
9088 , 10 , 1018
9092 , 206 , 20587
9092 , 206 , 20618
9092 , 206 , 20634
9097 , 212 , 18400
9100 , 434 , 38368
9100 , 434 , 38383
9100 , 434 , 38396
9113 , 93 , 7694
9113 , 93 , 7695
9113 , 93 , 7710
9138 , 30 , 3663
9138 , 30 , 3673
9138 , 71 , 8632
9138 , 71 , 8656
9138 , 71 , 8663
9138 , 71 , 8670
9155 , 24 , 1921
9155 , 24 , 1935
9155 , 24 , 1936
9177 , 460 , 40833
9177 , 460 , 40835
9177 , 460 , 40842
9177 , 460 , 40844
9177 , 460 , 40845
9177 , 460 , 40861
9177 , 460 , 40868
9177 , 460 , 40869
9180 , 335 , 28162
9180 , 335 , 28167
9180 , 335 , 28171
9180 , 335 , 28173
9190 , 144 , 17193
9190 , 144 , 17197
9190 , 144 , 17212
9190 , 144 , 17220
9208 , 90 , 7153
9210 , 146 , 11843
9210 , 146 , 11848
9210 , 146 , 11849
9210 , 146 , 11850
9210 , 146 , 11851
9210 , 146 , 11853
9214 , 42 , 3044
9214 , 42 , 3048
9214 , 42 , 3054
9214 , 42 , 3055
9222 , 121 , 11602
9222 , 121 , 11611
9222 , 121 , 11617
9222 , 121 , 11618
9222 , 121 , 11621
9228 , 125 , 9520
9228 , 125 , 9522
9228 , 125 , 9534
9230 , 292 , 44764
9282 , 37 , 1574
9282 , 37 , 1584
9282 , 37 , 1591
9293 , 54 , 4909
9293 , 54 , 4910
9296 , 14 , 1644
9296 , 14 , 1646
9296 , 14 , 1664
9296 , 14 , 1669
9296 , 14 , 1672
9296 , 14 , 1673
9296 , 14 , 1681
9296 , 14 , 1683
9308 , 385 , 29136
9310 , 220 , 14463
9310 , 220 , 14465
9310 , 220 , 14467
9310 , 220 , 14469
9310 , 220 , 14473
9321 , 27 , 1969
9331 , 304 , 21836
9331 , 304 , 21838
9333 , 115 , 7728
9334 , 151 , 12366
9334 , 151 , 12374
9334 , 151 , 12389
9366 , 334 , 24164
9366 , 334 , 24165
9366 , 334 , 24169
9366 , 334 , 24171
9366 , 334 , 24182
9366 , 334 , 24185
9368 , 423 , 25747
9378 , 245 , 19394
9378 , 245 , 19402
9378 , 264 , 20794
9378 , 264 , 20795
9379 , 192 , 12007
9390 , 347 , 26364
9794 , 273 , 18418
9794 , 273 , 18419
9794 , 273 , 18425
9796 , 357 , 21393
9796 , 357 , 21403
9805 , 2 , 126
9805 , 2 , 132
9805 , 2 , 136
9807 , 40 , 4008
9815 , 457 , 37414
9815 , 457 , 37415
9819 , 93 , 5455
9921 , 130 , 10972
9921 , 130 , 10978
9967 , 16 , 1483
8777 , 87 , 20899
8777 , 87 , 20900
8777 , 87 , 20902
8777 , 87 , 20910
8777 , 87 , 20911
8777 , 87 , 20918
8777 , 87 , 20924
8798 , 21 , 2729
8798 , 21 , 2731
8798 , 21 , 2732
8798 , 21 , 2736
8798 , 21 , 2742
8902 , 97 , 10555
8902 , 97 , 10562
8916 , 139 , 12082
8916 , 139 , 12083
8919 , 181 , 20968
8919 , 181 , 20980
8919 , 181 , 20986
8919 , 443 , 49499
8919 , 443 , 49505
8919 , 443 , 49508
8919 , 443 , 49519
8922 , 239 , 25862
8922 , 239 , 25866
8922 , 239 , 25867
8922 , 239 , 25871
8922 , 239 , 25895
8922 , 288 , 31077
8922 , 288 , 31085
8922 , 288 , 31088
8922 , 343 , 36649
8922 , 343 , 36653
8922 , 343 , 36656
8922 , 343 , 36670
8971 , 466 , 45011
8971 , 466 , 45030
8973 , 31 , 2983
8973 , 31 , 3001
9006 , 38 , 3368
9006 , 38 , 3373
9006 , 38 , 3376
9006 , 38 , 3381
9029 , 164 , 14845
9029 , 164 , 14863
9029 , 164 , 14866
9031 , 77 , 7607
9031 , 77 , 7621
9031 , 77 , 7622
9031 , 77 , 7628
9031 , 199 , 18929
9073 , 181 , 17301
9073 , 181 , 17302
9073 , 181 , 17309
9073 , 181 , 17315
9073 , 181 , 17325
9073 , 181 , 17341
9073 , 402 , 37192
9073 , 402 , 37218
9077 , 349 , 28714
9077 , 349 , 28721
9087 , 57 , 5441
9087 , 57 , 5470
9087 , 87 , 7955
9087 , 87 , 7956
9087 , 87 , 7967
9087 , 87 , 7971
9087 , 87 , 7972
9087 , 87 , 7980
9087 , 87 , 7986
9087 , 87 , 7987
9090 , 15 , 2177
9090 , 15 , 2179
9090 , 15 , 2181
9096 , 51 , 4366
9103 , 57 , 4858
9103 , 57 , 4872
9103 , 262 , 22332
9103 , 262 , 22335
9103 , 262 , 22343
9103 , 262 , 22345
9103 , 262 , 22350
9103 , 262 , 22357
9118 , 56 , 4645
9118 , 56 , 4647
9118 , 56 , 4652
9118 , 56 , 4657
9139 , 64 , 7437
9153 , 99 , 9042
9153 , 99 , 9047
9153 , 99 , 9048
9156 , 148 , 12052
9160 , 292 , 24399
9160 , 292 , 24407
9160 , 292 , 24413
9160 , 292 , 24414
9160 , 384 , 31962
9177 , 199 , 15837
9177 , 199 , 15847
9177 , 199 , 15866
9177 , 199 , 15872
9177 , 199 , 15875
9180 , 44 , 3659
9180 , 44 , 3665
9210 , 19 , 1572
9210 , 19 , 1573
9213 , 8 , 1029
9213 , 8 , 1037
9213 , 428 , 35832
9214 , 210 , 16848
9214 , 210 , 16858
9214 , 210 , 16861
9229 , 139 , 10527
9232 , 156 , 12434
9236 , 120 , 9370
9281 , 82 , 9177
9281 , 82 , 9179
9281 , 82 , 9194
9281 , 82 , 9211
9281 , 196 , 16354
9281 , 196 , 16356
9281 , 196 , 16363
9281 , 196 , 16370
9285 , 235 , 3044
9285 , 235 , 3053
9285 , 235 , 3066
9285 , 235 , 3070
9285 , 235 , 3073
9285 , 235 , 3076
9287 , 29 , 2941
9287 , 29 , 2950
9287 , 29 , 2952
9287 , 29 , 2967
9287 , 29 , 2968
9287 , 29 , 2972
9287 , 29 , 2981
9330 , 105 , 9558
9330 , 105 , 9577
9330 , 105 , 9580
9330 , 105 , 9587
9331 , 173 , 12682
9331 , 173 , 12684
9331 , 173 , 12694
9335 , 96 , 8237
9335 , 96 , 8242
9335 , 96 , 8249
9335 , 96 , 8252
9336 , 35 , 2582
9336 , 35 , 2583
9336 , 35 , 2600
9338 , 170 , 13748
9338 , 170 , 13759
9338 , 170 , 13762
9338 , 170 , 13769
9339 , 357 , 29421
9339 , 357 , 29443
9339 , 357 , 29446
9340 , 337 , 25041
9340 , 337 , 25043
9340 , 337 , 25048
9340 , 337 , 25065
9342 , 18 , 1171
9342 , 18 , 1173
9342 , 18 , 1178
9342 , 18 , 1186
9342 , 18 , 1191
9346 , 151 , 10486
9346 , 151 , 10488
9347 , 118 , 8800
9347 , 224 , 16361
9347 , 224 , 16367
9350 , 201 , 14393
9368 , 253 , 14982
9368 , 253 , 14986
9368 , 253 , 14988
9392 , 256 , 19038
9392 , 256 , 19049
9392 , 256 , 19065
9398 , 46 , 3763
9790 , 13 , 606
9790 , 400 , 20958
9796 , 134 , 7918
9800 , 87 , 5978
9802 , 193 , 13314
9802 , 362 , 24674
9804 , 21 , 1336
9804 , 21 , 1359
9804 , 21 , 1366
9820 , 220 , 12743
9820 , 220 , 12767
9972 , 89 , 5763
9972 , 159 , 9948
9974 , 9 , 566
9975 , 423 , 41607
9975 , 423 , 41623
8776 , 96 , 13592
8776 , 96 , 13593
8776 , 96 , 13611
8776 , 96 , 13612
8776 , 96 , 13614
8776 , 96 , 13618
8778 , 54 , 5503
8778 , 54 , 5515
8916 , 74 , 6428
8922 , 396 , 41975
8922 , 396 , 41982
8922 , 396 , 41984
8922 , 396 , 41990
8922 , 396 , 41994
8975 , 98 , 9388
8975 , 98 , 9391
9002 , 66 , 5684
9002 , 66 , 5687
9002 , 66 , 5688
9002 , 66 , 5693
9030 , 147 , 13171
9030 , 147 , 13172
9030 , 272 , 24393
9030 , 272 , 24402
9030 , 272 , 24408
9057 , 125 , 12105
9057 , 125 , 12107
9057 , 125 , 12122
9057 , 125 , 12124
9057 , 125 , 12136
9057 , 125 , 12141
9057 , 125 , 12155
9073 , 114 , 10548
9073 , 114 , 10568
9073 , 114 , 10578
9073 , 114 , 10580
9073 , 114 , 10582
9084 , 100 , 8730
9084 , 100 , 8737
9084 , 100 , 8739
9084 , 466 , 40038
9084 , 466 , 40046
9084 , 466 , 40054
9084 , 466 , 40056
9087 , 202 , 18373
9087 , 202 , 18374
9087 , 202 , 18377
9090 , 205 , 20966
9090 , 205 , 20986
9090 , 205 , 20997
9092 , 187 , 18451
9092 , 187 , 18459
9092 , 187 , 18460
9092 , 187 , 18466
9092 , 187 , 18469
9092 , 187 , 18489
9096 , 83 , 7158
9096 , 83 , 7163
9096 , 194 , 17135
9096 , 194 , 17138
9099 , 208 , 21595
9100 , 357 , 31295
9100 , 357 , 31304
9100 , 357 , 31318
9100 , 357 , 31321
9102 , 93 , 8217
9102 , 125 , 11130
9104 , 44 , 3833
9104 , 44 , 3838
9104 , 44 , 3841
9104 , 44 , 3847
9104 , 44 , 3848
9107 , 67 , 5766
9107 , 67 , 5773
9107 , 67 , 5774
9107 , 67 , 5775
9107 , 67 , 5776
9107 , 67 , 5782
9110 , 29 , 2514
9110 , 29 , 2526
9110 , 29 , 2530
9114 , 235 , 20981
9114 , 235 , 20983
9114 , 235 , 20984
9114 , 235 , 20988
9114 , 235 , 20996
9114 , 478 , 41778
9114 , 478 , 41796
9114 , 478 , 41798
9114 , 478 , 41808
9116 , 181 , 11925
9116 , 181 , 11931
9116 , 181 , 11935
9116 , 181 , 11939
9116 , 181 , 11946
9116 , 181 , 11947
9116 , 181 , 11951
9127 , 244 , 21433
9127 , 244 , 21436
9127 , 244 , 21439
9127 , 244 , 21450
9127 , 244 , 21460
9134 , 68 , 5532
9134 , 68 , 5533
9139 , 46 , 5241
9139 , 46 , 5260
9154 , 124 , 9983
9154 , 124 , 9990
9154 , 124 , 9991
9154 , 124 , 9994
9160 , 91 , 7792
9160 , 91 , 7799
9203 , 217 , 15845
9205 , 39 , 3219
9205 , 39 , 3225
9209 , 98 , 7553
9209 , 98 , 7557
9211 , 39 , 3314
9211 , 39 , 3316
9211 , 39 , 3325
9211 , 39 , 3327
9211 , 39 , 3340
9215 , 4 , 346
9215 , 4 , 349
9231 , 195 , 15895
9231 , 195 , 15903
9231 , 247 , 20157
9231 , 247 , 20160
9232 , 87 , 6863
9232 , 87 , 6875
9281 , 251 , 19611
9331 , 116 , 8596
9331 , 116 , 8597
9331 , 116 , 8604
9331 , 116 , 8606
